content_id,source,title,source_url,stage,status,started_at,completed_at,duration_seconds,retry_count,error,added_at,pipeline_status
youtube_dWNiALx6ZEw,youtube,Koh Samui ESSENTIAL guide for your 2025 travel,https://youtube.com/watch?v=dWNiALx6ZEw,stage_4_normalize,not_started,,,,0,,2025-11-03T18:22:26.513133Z,stage_2_chunk_pending
youtube_dWNiALx6ZEw,youtube,Koh Samui ESSENTIAL guide for your 2025 travel,https://youtube.com/watch?v=dWNiALx6ZEw,stage_5_embed,not_started,,,,0,,2025-11-03T18:22:26.513133Z,stage_2_chunk_pending
youtube_KpfPvR8lZcM,youtube,"KOH PHANGAN, THAILAND | 10 Incredible Things To Do In & Around Koh Phangan",https://youtube.com/watch?v=KpfPvR8lZcM,stage_1_crawl,complete,2025-11-03T18:22:36.446725Z,2025-11-03T18:22:38.137886Z,1.691161,0,,2025-11-03T18:22:34.903809Z,stage_2_chunk_pending
youtube_KpfPvR8lZcM,youtube,"KOH PHANGAN, THAILAND | 10 Incredible Things To Do In & Around Koh Phangan",https://youtube.com/watch?v=KpfPvR8lZcM,stage_2_chunk,not_started,,,,0,,2025-11-03T18:22:34.903809Z,stage_2_chunk_pending
youtube_KpfPvR8lZcM,youtube,"KOH PHANGAN, THAILAND | 10 Incredible Things To Do In & Around Koh Phangan",https://youtube.com/watch?v=KpfPvR8lZcM,stage_3_extract,not_started,,,,0,,2025-11-03T18:22:34.903809Z,stage_2_chunk_pending
youtube_KpfPvR8lZcM,youtube,"KOH PHANGAN, THAILAND | 10 Incredible Things To Do In & Around Koh Phangan",https://youtube.com/watch?v=KpfPvR8lZcM,stage_4_normalize,not_started,,,,0,,2025-11-03T18:22:34.903809Z,stage_2_chunk_pending
youtube_KpfPvR8lZcM,youtube,"KOH PHANGAN, THAILAND | 10 Incredible Things To Do In & Around Koh Phangan",https://youtube.com/watch?v=KpfPvR8lZcM,stage_5_embed,not_started,,,,0,,2025-11-03T18:22:34.903809Z,stage_2_chunk_pending
youtube_ahm92IzBeqw,youtube,"15 Things I Wish I Knew BEFORE Visiting KOH PHANGAN, THAILAND (2025)",https://youtube.com/watch?v=ahm92IzBeqw,stage_1_crawl,complete,2025-11-03T18:22:41.634661Z,2025-11-03T18:22:43.552574Z,1.917913,0,,2025-11-03T18:22:39.922869Z,stage_2_chunk_pending
youtube_ahm92IzBeqw,youtube,"15 Things I Wish I Knew BEFORE Visiting KOH PHANGAN, THAILAND (2025)",https://youtube.com/watch?v=ahm92IzBeqw,stage_2_chunk,not_started,,,,0,,2025-11-03T18:22:39.922869Z,stage_2_chunk_pending
youtube_ahm92IzBeqw,youtube,"15 Things I Wish I Knew BEFORE Visiting KOH PHANGAN, THAILAND (2025)",https://youtube.com/watch?v=ahm92IzBeqw,stage_3_extract,not_started,,,,0,,2025-11-03T18:22:39.922869Z,stage_2_chunk_pending
youtube_ahm92IzBeqw,youtube,"15 Things I Wish I Knew BEFORE Visiting KOH PHANGAN, THAILAND (2025)",https://youtube.com/watch?v=ahm92IzBeqw,stage_4_normalize,not_started,,,,0,,2025-11-03T18:22:39.922869Z,stage_2_chunk_pending
youtube_ahm92IzBeqw,youtube,"15 Things I Wish I Knew BEFORE Visiting KOH PHANGAN, THAILAND (2025)",https://youtube.com/watch?v=ahm92IzBeqw,stage_5_embed,not_started,,,,0,,2025-11-03T18:22:39.922869Z,stage_2_chunk_pending
youtube_X1w7o3tGjkk,youtube,Surat Thani Thailand Travel Guide: 11 BEST Things To Do In Surat Thani,https://youtube.com/watch?v=X1w7o3tGjkk,stage_1_crawl,complete,2025-11-03T18:22:47.096574Z,2025-11-03T18:22:48.836424Z,1.73985,0,,2025-11-03T18:22:45.397168Z,stage_2_chunk_pending
youtube_X1w7o3tGjkk,youtube,Surat Thani Thailand Travel Guide: 11 BEST Things To Do In Surat Thani,https://youtube.com/watch?v=X1w7o3tGjkk,stage_2_chunk,not_started,,,,0,,2025-11-03T18:22:45.397168Z,stage_2_chunk_pending
youtube_X1w7o3tGjkk,youtube,Surat Thani Thailand Travel Guide: 11 BEST Things To Do In Surat Thani,https://youtube.com/watch?v=X1w7o3tGjkk,stage_3_extract,not_started,,,,0,,2025-11-03T18:22:45.397168Z,stage_2_chunk_pending
youtube_X1w7o3tGjkk,youtube,Surat Thani Thailand Travel Guide: 11 BEST Things To Do In Surat Thani,https://youtube.com/watch?v=X1w7o3tGjkk,stage_4_normalize,not_started,,,,0,,2025-11-03T18:22:45.397168Z,stage_2_chunk_pending
youtube_X1w7o3tGjkk,youtube,Surat Thani Thailand Travel Guide: 11 BEST Things To Do In Surat Thani,https://youtube.com/watch?v=X1w7o3tGjkk,stage_5_embed,not_started,,,,0,,2025-11-03T18:22:45.397168Z,stage_2_chunk_pending
youtube_kq1OnxnayBg,youtube,BANGKOK to Surat Thani NIGHT TRAIN | What to EXPECT!,https://youtube.com/watch?v=kq1OnxnayBg,stage_1_crawl,complete,2025-11-03T18:22:52.514982Z,2025-11-03T18:22:54.440568Z,1.925586,0,,2025-11-03T18:22:50.784921Z,stage_2_chunk_pending
youtube_kq1OnxnayBg,youtube,BANGKOK to Surat Thani NIGHT TRAIN | What to EXPECT!,https://youtube.com/watch?v=kq1OnxnayBg,stage_2_chunk,not_started,,,,0,,2025-11-03T18:22:50.784921Z,stage_2_chunk_pending
youtube_kq1OnxnayBg,youtube,BANGKOK to Surat Thani NIGHT TRAIN | What to EXPECT!,https://youtube.com/watch?v=kq1OnxnayBg,stage_3_extract,not_started,,,,0,,2025-11-03T18:22:50.784921Z,stage_2_chunk_pending
youtube_kq1OnxnayBg,youtube,BANGKOK to Surat Thani NIGHT TRAIN | What to EXPECT!,https://youtube.com/watch?v=kq1OnxnayBg,stage_4_normalize,not_started,,,,0,,2025-11-03T18:22:50.784921Z,stage_2_chunk_pending
youtube_kq1OnxnayBg,youtube,BANGKOK to Surat Thani NIGHT TRAIN | What to EXPECT!,https://youtube.com/watch?v=kq1OnxnayBg,stage_5_embed,not_started,,,,0,,2025-11-03T18:22:50.784921Z,stage_2_chunk_pending
youtube_VAZQELMXSIE,youtube,Surat Thani: Thailand's Underrated Non-Touristy City You Need to Visit,https://youtube.com/watch?v=VAZQELMXSIE,stage_1_crawl,complete,2025-11-03T18:22:58.258284Z,2025-11-03T18:22:59.979078Z,1.720794,0,,2025-11-03T18:22:56.415131Z,stage_2_chunk_pending
youtube_VAZQELMXSIE,youtube,Surat Thani: Thailand's Underrated Non-Touristy City You Need to Visit,https://youtube.com/watch?v=VAZQELMXSIE,stage_2_chunk,not_started,,,,0,,2025-11-03T18:22:56.415131Z,stage_2_chunk_pending
youtube_VAZQELMXSIE,youtube,Surat Thani: Thailand's Underrated Non-Touristy City You Need to Visit,https://youtube.com/watch?v=VAZQELMXSIE,stage_3_extract,not_started,,,,0,,2025-11-03T18:22:56.415131Z,stage_2_chunk_pending
youtube_VAZQELMXSIE,youtube,Surat Thani: Thailand's Underrated Non-Touristy City You Need to Visit,https://youtube.com/watch?v=VAZQELMXSIE,stage_4_normalize,not_started,,,,0,,2025-11-03T18:22:56.415131Z,stage_2_chunk_pending
youtube_VAZQELMXSIE,youtube,Surat Thani: Thailand's Underrated Non-Touristy City You Need to Visit,https://youtube.com/watch?v=VAZQELMXSIE,stage_5_embed,not_started,,,,0,,2025-11-03T18:22:56.415131Z,stage_2_chunk_pending
youtube_Jnnay4dj9go,youtube,"Surat Thani! Top 12 Places to Visit in Surat Thani, Thaniland. Ultimate Travel Guide.",https://youtube.com/watch?v=Jnnay4dj9go,stage_1_crawl,complete,2025-11-03T18:23:03.484647Z,2025-11-03T18:23:05.250884Z,1.766237,0,,2025-11-03T18:23:01.806354Z,stage_2_chunk_pending
youtube_Jnnay4dj9go,youtube,"Surat Thani! Top 12 Places to Visit in Surat Thani, Thaniland. Ultimate Travel Guide.",https://youtube.com/watch?v=Jnnay4dj9go,stage_2_chunk,not_started,,,,0,,2025-11-03T18:23:01.806354Z,stage_2_chunk_pending
youtube_Jnnay4dj9go,youtube,"Surat Thani! Top 12 Places to Visit in Surat Thani, Thaniland. Ultimate Travel Guide.",https://youtube.com/watch?v=Jnnay4dj9go,stage_3_extract,not_started,,,,0,,2025-11-03T18:23:01.806354Z,stage_2_chunk_pending
youtube_Jnnay4dj9go,youtube,"Surat Thani! Top 12 Places to Visit in Surat Thani, Thaniland. Ultimate Travel Guide.",https://youtube.com/watch?v=Jnnay4dj9go,stage_4_normalize,not_started,,,,0,,2025-11-03T18:23:01.806354Z,stage_2_chunk_pending
youtube_Jnnay4dj9go,youtube,"Surat Thani! Top 12 Places to Visit in Surat Thani, Thaniland. Ultimate Travel Guide.",https://youtube.com/watch?v=Jnnay4dj9go,stage_5_embed,not_started,,,,0,,2025-11-03T18:23:01.806354Z,stage_2_chunk_pending
youtube_0WP2goc9oME,youtube,The ONLY Krabi itinerary you will EVER need!,https://youtube.com/watch?v=0WP2goc9oME,stage_1_crawl,complete,2025-11-03T18:23:08.907147Z,2025-11-03T18:23:10.690674Z,1.783527,0,,2025-11-03T18:23:07.128623Z,stage_2_chunk_pending
youtube_0WP2goc9oME,youtube,The ONLY Krabi itinerary you will EVER need!,https://youtube.com/watch?v=0WP2goc9oME,stage_2_chunk,not_started,,,,0,,2025-11-03T18:23:07.128623Z,stage_2_chunk_pending
youtube_0WP2goc9oME,youtube,The ONLY Krabi itinerary you will EVER need!,https://youtube.com/watch?v=0WP2goc9oME,stage_3_extract,not_started,,,,0,,2025-11-03T18:23:07.128623Z,stage_2_chunk_pending
youtube_0WP2goc9oME,youtube,The ONLY Krabi itinerary you will EVER need!,https://youtube.com/watch?v=0WP2goc9oME,stage_4_normalize,not_started,,,,0,,2025-11-03T18:23:07.128623Z,stage_2_chunk_pending
youtube_0WP2goc9oME,youtube,The ONLY Krabi itinerary you will EVER need!,https://youtube.com/watch?v=0WP2goc9oME,stage_5_embed,not_started,,,,0,,2025-11-03T18:23:07.128623Z,stage_2_chunk_pending
youtube_HTwP6yO21Yc,youtube,"KRABI, THAILAND | 10 BEST Things To Do In Krabi (Ao Nang & Around)",https://youtube.com/watch?v=HTwP6yO21Yc,stage_1_crawl,complete,2025-11-03T18:24:35.769418Z,2025-11-03T18:24:37.479757Z,1.710339,0,,2025-11-03T18:23:12.522553Z,stage_2_chunk_pending
youtube_HTwP6yO21Yc,youtube,"KRABI, THAILAND | 10 BEST Things To Do In Krabi (Ao Nang & Around)",https://youtube.com/watch?v=HTwP6yO21Yc,stage_2_chunk,not_started,,,,0,,2025-11-03T18:23:12.522553Z,stage_2_chunk_pending
youtube_HTwP6yO21Yc,youtube,"KRABI, THAILAND | 10 BEST Things To Do In Krabi (Ao Nang & Around)",https://youtube.com/watch?v=HTwP6yO21Yc,stage_3_extract,not_started,,,,0,,2025-11-03T18:23:12.522553Z,stage_2_chunk_pending
youtube_HTwP6yO21Yc,youtube,"KRABI, THAILAND | 10 BEST Things To Do In Krabi (Ao Nang & Around)",https://youtube.com/watch?v=HTwP6yO21Yc,stage_4_normalize,not_started,,,,0,,2025-11-03T18:23:12.522553Z,stage_2_chunk_pending
youtube_HTwP6yO21Yc,youtube,"KRABI, THAILAND | 10 BEST Things To Do In Krabi (Ao Nang & Around)",https://youtube.com/watch?v=HTwP6yO21Yc,stage_5_embed,not_started,,,,0,,2025-11-03T18:23:12.522553Z,stage_2_chunk_pending
youtube_tWXVFbLwRPI,youtube,How to Spend 5 Days in KRABI Thailand | The Perfect Travel Itinerary,https://youtube.com/watch?v=tWXVFbLwRPI,stage_1_crawl,complete,2025-11-03T18:23:19.388013Z,2025-11-03T18:23:21.050564Z,1.662551,0,,2025-11-03T18:23:17.834619Z,stage_2_chunk_pending
youtube_tWXVFbLwRPI,youtube,How to Spend 5 Days in KRABI Thailand | The Perfect Travel Itinerary,https://youtube.com/watch?v=tWXVFbLwRPI,stage_2_chunk,not_started,,,,0,,2025-11-03T18:23:17.834619Z,stage_2_chunk_pending
youtube_tWXVFbLwRPI,youtube,How to Spend 5 Days in KRABI Thailand | The Perfect Travel Itinerary,https://youtube.com/watch?v=tWXVFbLwRPI,stage_3_extract,not_started,,,,0,,2025-11-03T18:23:17.834619Z,stage_2_chunk_pending
youtube_tWXVFbLwRPI,youtube,How to Spend 5 Days in KRABI Thailand | The Perfect Travel Itinerary,https://youtube.com/watch?v=tWXVFbLwRPI,stage_4_normalize,not_started,,,,0,,2025-11-03T18:23:17.834619Z,stage_2_chunk_pending
youtube_tWXVFbLwRPI,youtube,How to Spend 5 Days in KRABI Thailand | The Perfect Travel Itinerary,https://youtube.com/watch?v=tWXVFbLwRPI,stage_5_embed,not_started,,,,0,,2025-11-03T18:23:17.834619Z,stage_2_chunk_pending
youtube_LH3SEhs5rRo,youtube,"KRABI THAILAND: what we WISH we knew, prices & where to go || Thailand Travel Vlog 2022",https://youtube.com/watch?v=LH3SEhs5rRo,stage_1_crawl,complete,2025-11-03T18:23:24.775320Z,2025-11-03T18:23:26.615242Z,1.839922,0,,2025-11-03T18:23:22.915606Z,stage_2_chunk_pending
youtube_LH3SEhs5rRo,youtube,"KRABI THAILAND: what we WISH we knew, prices & where to go || Thailand Travel Vlog 2022",https://youtube.com/watch?v=LH3SEhs5rRo,stage_2_chunk,not_started,,,,0,,2025-11-03T18:23:22.915606Z,stage_2_chunk_pending
youtube_LH3SEhs5rRo,youtube,"KRABI THAILAND: what we WISH we knew, prices & where to go || Thailand Travel Vlog 2022",https://youtube.com/watch?v=LH3SEhs5rRo,stage_3_extract,not_started,,,,0,,2025-11-03T18:23:22.915606Z,stage_2_chunk_pending
youtube_LH3SEhs5rRo,youtube,"KRABI THAILAND: what we WISH we knew, prices & where to go || Thailand Travel Vlog 2022",https://youtube.com/watch?v=LH3SEhs5rRo,stage_4_normalize,not_started,,,,0,,2025-11-03T18:23:22.915606Z,stage_2_chunk_pending
youtube_LH3SEhs5rRo,youtube,"KRABI THAILAND: what we WISH we knew, prices & where to go || Thailand Travel Vlog 2022",https://youtube.com/watch?v=LH3SEhs5rRo,stage_5_embed,not_started,,,,0,,2025-11-03T18:23:22.915606Z,stage_2_chunk_pending
youtube_ub8_GxHvSy4,youtube,The ULTIMATE Bangkok Itinerary for FIRST TIME Visitors!,https://youtube.com/watch?v=ub8_GxHvSy4,stage_1_crawl,complete,2025-11-03T18:23:30.113088Z,2025-11-03T18:23:31.643388Z,1.5303,0,,2025-11-03T18:23:28.485505Z,stage_2_chunk_pending
youtube_ub8_GxHvSy4,youtube,The ULTIMATE Bangkok Itinerary for FIRST TIME Visitors!,https://youtube.com/watch?v=ub8_GxHvSy4,stage_2_chunk,not_started,,,,0,,2025-11-03T18:23:28.485505Z,stage_2_chunk_pending
youtube_ub8_GxHvSy4,youtube,The ULTIMATE Bangkok Itinerary for FIRST TIME Visitors!,https://youtube.com/watch?v=ub8_GxHvSy4,stage_3_extract,not_started,,,,0,,2025-11-03T18:23:28.485505Z,stage_2_chunk_pending
youtube_ub8_GxHvSy4,youtube,The ULTIMATE Bangkok Itinerary for FIRST TIME Visitors!,https://youtube.com/watch?v=ub8_GxHvSy4,stage_4_normalize,not_started,,,,0,,2025-11-03T18:23:28.485505Z,stage_2_chunk_pending
youtube_ub8_GxHvSy4,youtube,The ULTIMATE Bangkok Itinerary for FIRST TIME Visitors!,https://youtube.com/watch?v=ub8_GxHvSy4,stage_5_embed,not_started,,,,0,,2025-11-03T18:23:28.485505Z,stage_2_chunk_pending
youtube_MpzJbmDzR-E,youtube,How to Spend 4 Days in BANGKOK Thailand,https://youtube.com/watch?v=MpzJbmDzR-E,stage_1_crawl,complete,2025-11-03T18:23:34.892194Z,2025-11-03T18:23:36.763548Z,1.871354,0,,2025-11-03T18:23:33.315344Z,stage_2_chunk_pending
youtube_MpzJbmDzR-E,youtube,How to Spend 4 Days in BANGKOK Thailand,https://youtube.com/watch?v=MpzJbmDzR-E,stage_2_chunk,not_started,,,,0,,2025-11-03T18:23:33.315344Z,stage_2_chunk_pending
youtube_MpzJbmDzR-E,youtube,How to Spend 4 Days in BANGKOK Thailand,https://youtube.com/watch?v=MpzJbmDzR-E,stage_3_extract,not_started,,,,0,,2025-11-03T18:23:33.315344Z,stage_2_chunk_pending
youtube_MpzJbmDzR-E,youtube,How to Spend 4 Days in BANGKOK Thailand,https://youtube.com/watch?v=MpzJbmDzR-E,stage_4_normalize,not_started,,,,0,,2025-11-03T18:23:33.315344Z,stage_2_chunk_pending
youtube_MpzJbmDzR-E,youtube,How to Spend 4 Days in BANGKOK Thailand,https://youtube.com/watch?v=MpzJbmDzR-E,stage_5_embed,not_started,,,,0,,2025-11-03T18:23:33.315344Z,stage_2_chunk_pending
youtube_spkQnL6TpXk,youtube,How to Spend 3 Days in CHIANG MAI Thailand | Travel Guide,https://youtube.com/watch?v=spkQnL6TpXk,stage_1_crawl,complete,2025-11-03T18:23:45.568408Z,2025-11-03T18:23:47.271987Z,1.703579,0,,2025-11-03T18:23:43.561782Z,stage_2_chunk_pending
youtube_spkQnL6TpXk,youtube,How to Spend 3 Days in CHIANG MAI Thailand | Travel Guide,https://youtube.com/watch?v=spkQnL6TpXk,stage_2_chunk,not_started,,,,0,,2025-11-03T18:23:43.561782Z,stage_2_chunk_pending
youtube_spkQnL6TpXk,youtube,How to Spend 3 Days in CHIANG MAI Thailand | Travel Guide,https://youtube.com/watch?v=spkQnL6TpXk,stage_3_extract,not_started,,,,0,,2025-11-03T18:23:43.561782Z,stage_2_chunk_pending
youtube_spkQnL6TpXk,youtube,How to Spend 3 Days in CHIANG MAI Thailand | Travel Guide,https://youtube.com/watch?v=spkQnL6TpXk,stage_4_normalize,not_started,,,,0,,2025-11-03T18:23:43.561782Z,stage_2_chunk_pending
youtube_spkQnL6TpXk,youtube,How to Spend 3 Days in CHIANG MAI Thailand | Travel Guide,https://youtube.com/watch?v=spkQnL6TpXk,stage_5_embed,not_started,,,,0,,2025-11-03T18:23:43.561782Z,stage_2_chunk_pending
youtube_Lf9eSG9r2uY,youtube,The ONLY Chiang Mai Itinerary You Will EVER Need,https://youtube.com/watch?v=Lf9eSG9r2uY,stage_1_crawl,complete,2025-11-03T18:23:50.915253Z,2025-11-03T18:23:52.516046Z,1.600793,0,,2025-11-03T18:23:49.115383Z,stage_2_chunk_pending
youtube_Lf9eSG9r2uY,youtube,The ONLY Chiang Mai Itinerary You Will EVER Need,https://youtube.com/watch?v=Lf9eSG9r2uY,stage_2_chunk,not_started,,,,0,,2025-11-03T18:23:49.115383Z,stage_2_chunk_pending
youtube_Lf9eSG9r2uY,youtube,The ONLY Chiang Mai Itinerary You Will EVER Need,https://youtube.com/watch?v=Lf9eSG9r2uY,stage_3_extract,not_started,,,,0,,2025-11-03T18:23:49.115383Z,stage_2_chunk_pending
youtube_Lf9eSG9r2uY,youtube,The ONLY Chiang Mai Itinerary You Will EVER Need,https://youtube.com/watch?v=Lf9eSG9r2uY,stage_4_normalize,not_started,,,,0,,2025-11-03T18:23:49.115383Z,stage_2_chunk_pending
youtube_Lf9eSG9r2uY,youtube,The ONLY Chiang Mai Itinerary You Will EVER Need,https://youtube.com/watch?v=Lf9eSG9r2uY,stage_5_embed,not_started,,,,0,,2025-11-03T18:23:49.115383Z,stage_2_chunk_pending
youtube_UFv5RuUxIO4,youtube,Chiang Mai Thailand | Thailand Tourist Places | Thailand Tour Guide | Thailand Tourism Chiang Mai,https://youtube.com/watch?v=UFv5RuUxIO4,stage_1_crawl,complete,2025-11-03T18:23:56.243614Z,2025-11-03T18:23:57.834568Z,1.590954,0,,2025-11-03T18:23:54.273385Z,stage_2_chunk_pending
youtube_UFv5RuUxIO4,youtube,Chiang Mai Thailand | Thailand Tourist Places | Thailand Tour Guide | Thailand Tourism Chiang Mai,https://youtube.com/watch?v=UFv5RuUxIO4,stage_2_chunk,not_started,,,,0,,2025-11-03T18:23:54.273385Z,stage_2_chunk_pending
youtube_UFv5RuUxIO4,youtube,Chiang Mai Thailand | Thailand Tourist Places | Thailand Tour Guide | Thailand Tourism Chiang Mai,https://youtube.com/watch?v=UFv5RuUxIO4,stage_3_extract,not_started,,,,0,,2025-11-03T18:23:54.273385Z,stage_2_chunk_pending
youtube_UFv5RuUxIO4,youtube,Chiang Mai Thailand | Thailand Tourist Places | Thailand Tour Guide | Thailand Tourism Chiang Mai,https://youtube.com/watch?v=UFv5RuUxIO4,stage_4_normalize,not_started,,,,0,,2025-11-03T18:23:54.273385Z,stage_2_chunk_pending
youtube_UFv5RuUxIO4,youtube,Chiang Mai Thailand | Thailand Tourist Places | Thailand Tour Guide | Thailand Tourism Chiang Mai,https://youtube.com/watch?v=UFv5RuUxIO4,stage_5_embed,not_started,,,,0,,2025-11-03T18:23:54.273385Z,stage_2_chunk_pending
youtube_83sx93oXnwM,youtube,5 Days in Chiang Mai Thailand 2025 - What to do in Chiang Mai Thailand,https://youtube.com/watch?v=83sx93oXnwM,stage_1_crawl,complete,2025-11-03T18:24:01.234439Z,2025-11-03T18:24:02.936893Z,1.702454,0,,2025-11-03T18:23:59.489476Z,stage_2_chunk_pending
youtube_83sx93oXnwM,youtube,5 Days in Chiang Mai Thailand 2025 - What to do in Chiang Mai Thailand,https://youtube.com/watch?v=83sx93oXnwM,stage_2_chunk,not_started,,,,0,,2025-11-03T18:23:59.489476Z,stage_2_chunk_pending
youtube_83sx93oXnwM,youtube,5 Days in Chiang Mai Thailand 2025 - What to do in Chiang Mai Thailand,https://youtube.com/watch?v=83sx93oXnwM,stage_3_extract,not_started,,,,0,,2025-11-03T18:23:59.489476Z,stage_2_chunk_pending
youtube_83sx93oXnwM,youtube,5 Days in Chiang Mai Thailand 2025 - What to do in Chiang Mai Thailand,https://youtube.com/watch?v=83sx93oXnwM,stage_4_normalize,not_started,,,,0,,2025-11-03T18:23:59.489476Z,stage_2_chunk_pending
youtube_83sx93oXnwM,youtube,5 Days in Chiang Mai Thailand 2025 - What to do in Chiang Mai Thailand,https://youtube.com/watch?v=83sx93oXnwM,stage_5_embed,not_started,,,,0,,2025-11-03T18:23:59.489476Z,stage_2_chunk_pending
youtube_WhKSf70h3BE,youtube,The BEST 10 Things to do in Chiang Mai 🇹🇭- Handpicked by Locals #Thailand #ChiangMai #Travelguide,https://youtube.com/watch?v=WhKSf70h3BE,stage_1_crawl,complete,2025-11-03T18:24:06.116254Z,2025-11-03T18:24:07.844583Z,1.728329,0,,2025-11-03T18:24:04.515005Z,stage_2_chunk_pending
youtube_WhKSf70h3BE,youtube,The BEST 10 Things to do in Chiang Mai 🇹🇭- Handpicked by Locals #Thailand #ChiangMai #Travelguide,https://youtube.com/watch?v=WhKSf70h3BE,stage_2_chunk,not_started,,,,0,,2025-11-03T18:24:04.515005Z,stage_2_chunk_pending
youtube_WhKSf70h3BE,youtube,The BEST 10 Things to do in Chiang Mai 🇹🇭- Handpicked by Locals #Thailand #ChiangMai #Travelguide,https://youtube.com/watch?v=WhKSf70h3BE,stage_3_extract,not_started,,,,0,,2025-11-03T18:24:04.515005Z,stage_2_chunk_pending
youtube_WhKSf70h3BE,youtube,The BEST 10 Things to do in Chiang Mai 🇹🇭- Handpicked by Locals #Thailand #ChiangMai #Travelguide,https://youtube.com/watch?v=WhKSf70h3BE,stage_4_normalize,not_started,,,,0,,2025-11-03T18:24:04.515005Z,stage_2_chunk_pending
youtube_WhKSf70h3BE,youtube,The BEST 10 Things to do in Chiang Mai 🇹🇭- Handpicked by Locals #Thailand #ChiangMai #Travelguide,https://youtube.com/watch?v=WhKSf70h3BE,stage_5_embed,not_started,,,,0,,2025-11-03T18:24:04.515005Z,stage_2_chunk_pending
youtube_h9lt0OS_sa8,youtube,Pattaya Tourist Places | Pattaya Tour Budget | Pattaya Travel Guide | Pattaya Thailand Pattaya Tour,https://youtube.com/watch?v=h9lt0OS_sa8,stage_1_crawl,complete,2025-11-03T18:24:11.363660Z,2025-11-03T18:24:13.059376Z,1.695716,0,,2025-11-03T18:24:09.737000Z,stage_2_chunk_pending
youtube_h9lt0OS_sa8,youtube,Pattaya Tourist Places | Pattaya Tour Budget | Pattaya Travel Guide | Pattaya Thailand Pattaya Tour,https://youtube.com/watch?v=h9lt0OS_sa8,stage_2_chunk,not_started,,,,0,,2025-11-03T18:24:09.737000Z,stage_2_chunk_pending
youtube_h9lt0OS_sa8,youtube,Pattaya Tourist Places | Pattaya Tour Budget | Pattaya Travel Guide | Pattaya Thailand Pattaya Tour,https://youtube.com/watch?v=h9lt0OS_sa8,stage_3_extract,not_started,,,,0,,2025-11-03T18:24:09.737000Z,stage_2_chunk_pending
youtube_h9lt0OS_sa8,youtube,Pattaya Tourist Places | Pattaya Tour Budget | Pattaya Travel Guide | Pattaya Thailand Pattaya Tour,https://youtube.com/watch?v=h9lt0OS_sa8,stage_4_normalize,not_started,,,,0,,2025-11-03T18:24:09.737000Z,stage_2_chunk_pending
youtube_h9lt0OS_sa8,youtube,Pattaya Tourist Places | Pattaya Tour Budget | Pattaya Travel Guide | Pattaya Thailand Pattaya Tour,https://youtube.com/watch?v=h9lt0OS_sa8,stage_5_embed,not_started,,,,0,,2025-11-03T18:24:09.737000Z,stage_2_chunk_pending
youtube_t7TQoer1srM,youtube,How to Spend 5 Days in PATTAYA Thailand,https://youtube.com/watch?v=t7TQoer1srM,stage_1_crawl,complete,2025-11-03T18:24:16.768058Z,2025-11-03T18:24:18.493377Z,1.725319,0,,2025-11-03T18:24:14.915770Z,stage_2_chunk_pending
youtube_t7TQoer1srM,youtube,How to Spend 5 Days in PATTAYA Thailand,https://youtube.com/watch?v=t7TQoer1srM,stage_2_chunk,not_started,,,,0,,2025-11-03T18:24:14.915770Z,stage_2_chunk_pending
youtube_t7TQoer1srM,youtube,How to Spend 5 Days in PATTAYA Thailand,https://youtube.com/watch?v=t7TQoer1srM,stage_3_extract,not_started,,,,0,,2025-11-03T18:24:14.915770Z,stage_2_chunk_pending
youtube_t7TQoer1srM,youtube,How to Spend 5 Days in PATTAYA Thailand,https://youtube.com/watch?v=t7TQoer1srM,stage_4_normalize,not_started,,,,0,,2025-11-03T18:24:14.915770Z,stage_2_chunk_pending
youtube_t7TQoer1srM,youtube,How to Spend 5 Days in PATTAYA Thailand,https://youtube.com/watch?v=t7TQoer1srM,stage_5_embed,not_started,,,,0,,2025-11-03T18:24:14.915770Z,stage_2_chunk_pending
youtube_BoI6bkqE_d0,youtube,EXPLORING PATTAYA CITY'S WALKING STREET  IN THE NIGHT,https://youtube.com/watch?v=BoI6bkqE_d0,stage_1_crawl,complete,2025-11-03T18:24:22.007905Z,2025-11-03T18:24:23.766333Z,1.758428,0,,2025-11-03T18:24:20.173958Z,stage_2_chunk_pending
youtube_BoI6bkqE_d0,youtube,EXPLORING PATTAYA CITY'S WALKING STREET  IN THE NIGHT,https://youtube.com/watch?v=BoI6bkqE_d0,stage_2_chunk,not_started,,,,0,,2025-11-03T18:24:20.173958Z,stage_2_chunk_pending
youtube_BoI6bkqE_d0,youtube,EXPLORING PATTAYA CITY'S WALKING STREET  IN THE NIGHT,https://youtube.com/watch?v=BoI6bkqE_d0,stage_3_extract,not_started,,,,0,,2025-11-03T18:24:20.173958Z,stage_2_chunk_pending
youtube_BoI6bkqE_d0,youtube,EXPLORING PATTAYA CITY'S WALKING STREET  IN THE NIGHT,https://youtube.com/watch?v=BoI6bkqE_d0,stage_4_normalize,not_started,,,,0,,2025-11-03T18:24:20.173958Z,stage_2_chunk_pending
youtube_BoI6bkqE_d0,youtube,EXPLORING PATTAYA CITY'S WALKING STREET  IN THE NIGHT,https://youtube.com/watch?v=BoI6bkqE_d0,stage_5_embed,not_started,,,,0,,2025-11-03T18:24:20.173958Z,stage_2_chunk_pending
